source_node_id	dest_node_id	route	snr_towards	route_back	snr_back	ts	hop_start	hop_limit	request_id
!b1610d41	!5c6bb204	[3783007151,2323964937,70044471,1725113834]	[46,-19,49,-31]	[]	[]	1782570966	7	6	0
!a1d75fc4	!9ee81de4	[1780406593,1130030704,2274067141]	[51,-9,-35]	[]	[]	1782571017	7	4	0
!a1d75fc4	!9ee81de4	[1780406593,1130030704,2274067141,501821116]	[51,-9,-35,5]	[]	[]	1782571020	7	3	0
!a1d75fc4	!9ee81de4	[1780406593,1130030704,2274067141,1770251612,1197648663,501857110]	[51,-9,-35,-7,-40,1]	[]	[]	1782571020	7	1	0
!a1d75fc4	!a49cbdaf	[1780406593,1130030704,2274067141]	[54,-22,-32]	[]	[]	1782571550	7	4	0
!a1d75fc4	!a49cbdaf	[1780406593,1130030704,2274067141,501821116]	[54,-22,-32,-1]	[]	[]	1782571557	7	3	0
!a49cbdaf	!a1d75fc4	[1780406593,1130030704,2274067141,1770251612,3605086695,4262668433]	[54,-22,-32,-4,-8,9,45]	[4262668433,3605086695,436431638]	[24,-11,-25]	1782571574	6	3	0
!a49cbdaf	!a1d75fc4	[1780406593,1130030704,2274067141,1770251612,3605086695,4262668433]	[54,-22,-32,-4,-8,9,45]	[4262668433,3605086695,436431638,501821116]	[24,-11,-25,-19]	1782571576	6	2	0
!b1610d41	!1ba34cec	[1731139699,4134538928]	[22,42]	[]	[]	1782571858	7	6	0
!b1610d41	!1ba34cec	[3783007151]	[47]	[]	[]	1782571860	7	6	0
!b1610d41	!1ba34cec	[3783007151,2323964937]	[47,-16]	[]	[]	1782571860	7	6	0
!b1610d41	!1ba34cec	[3783007151,2323964937,70044471,1725113834]	[47,-16,52,-32]	[]	[]	1782571868	7	6	0
!4c582fc	!9ee81de4	[2956853352,1770251612]	[34,48,-49]	[67150524,1771823848,1770251612]	[-24,-19,37]	1782572112	4	1	0
!4c582fc	!9ee81de4	[2956853352,1770251612]	[34,48,-49]	[67150524,1771823848,1770251612,501821116]	[-24,-19,37,-34]	1782572114	4	1	0
!a1d75fc4	!7a2c0a16	[1780406593,4134126952,4294967295,436431638]	[46,-30,-128,-14]	[]	[]	1782572278	7	3	0
!a1d75fc4	!7a2c0a16	[1780406593,4134126952,4294967295,436431638,501821116]	[46,-30,-128,-14,-19]	[]	[]	1782572279	7	2	0
!f6700eb0	!913e28b6	[3783007151,2323964937]	[43,-15]	[]	[]	1782572430	7	6	0
!f6700eb0	!913e28b6	[3783007151]	[43]	[]	[]	1782572431	7	6	0
!f6700eb0	!913e28b6	[3783007151,2323964937,70044471,1725113834]	[43,-15,50,-34]	[]	[]	1782572432	7	6	0
!a1d75fc4	!dc0441c1	[1780406593,4134126952,1770251612]	[53,-24,-6]	[]	[]	1782572646	7	4	0
!a1d75fc4	!dc0441c1	[1780406593,4134126952,1770251612,501821116]	[53,-24,-6,-22]	[]	[]	1782572648	7	4	0
!dc0441c1	!a1d75fc4	[1780406593,4134126952,241233033]	[53,-24,-15,29]	[391172400]	[-13]	1782572649	3	2	0
!dc0441c1	!a1d75fc4	[1780406593,4134126952,241233033]	[53,-24,-15,29]	[391172400,501821116]	[-13,-26]	1782572650	3	1	0
!6c73bdb4	!49de8b8d	[501821116,1770251612,1197648663,501857110]	[53,-43,-36,19]	[]	[]	1782572775	7	3	0
!a1d75fc4	!fe132891	[3215555858,1770251612]	[-47,21]	[]	[]	1782572809	7	5	0
!a1d75fc4	!bba67c9f	[1780406593,4134126952,1770251612]	[49,-36,-16]	[]	[]	1782572997	7	4	0
!a1d75fc4	!bba67c9f	[1780406593,4134126952,1770251612,501821116]	[49,-36,-16,-36]	[]	[]	1782572998	7	4	0
!f670a39c	!49b5b764	[]	[-35]	[4134538928]	[-39]	1782573024	2	2	0
!f670a39c	!49b5b764	[]	[-35]	[3783007151,2323964937]	[40,-14]	1782573041	2	1	0
!f670a39c	!49b5b764	[]	[-35]	[4294967295,1128104580]	[-128,20]	1782573044	2	\N	0
!f670a39c	!49b5b764	[]	[-35]	[3783007151,2323964937,70044471,1725113834]	[40,-14,49,-31]	1782573048	2	1	0
!f670a39c	!49b5b764	[]	[-32]	[3783007151,4134538928]	[35,43]	1782573056	2	1	0
!f670a39c	!49b5b764	[]	[-32]	[3783007151,2323964937,70044471,1725113834]	[35,-17,47,-31]	1782573067	2	1	0
!672f1873	!49b5b764	[4134577052]	[-38,22]	[4134538928]	[47]	1782573121	3	3	0
!672f1873	!49b5b764	[4134577052]	[-38,22]	[]	[]	1782573139	3	2	0
!672f1873	!49b5b764	[4134577052]	[-38,22]	[3783007151,2323964937]	[37,-15]	1782573139	3	2	0
!672f1873	!49b5b764	[4134577052]	[-38,22]	[3783007151,2323964937,70044471,1725113834]	[37,-15,49,-32]	1782573152	3	2	0
!a1d75fc4	!2e7e858	[1780406593,4134126952,3562773560,1770251612,1197648663,501857110]	[48,-29,-30,36,-39,-11]	[]	[]	1782573176	7	1	0
!a1d75fc4	!2e7e858	[1780406593,4134126952,3562773560,1770251612,2274067141]	[48,-29,-30,36,-34]	[]	[]	1782573177	7	2	0
!a1d75fc4	!2e7e858	[1780406593,4134126952,3562773560,1770251612,2274067141,501821116]	[48,-29,-30,36,-34,6]	[]	[]	1782573178	7	1	0
!5bffe1e	!433c7bf0	[843503801,2925118040,2676575955,1692076676,1770386388]	[41,34,3,41,21,-3]	[4133624188,2956784476,4294967295,2676575955,4134198428,4054302076]	[-9,-39,-128,-35,35,26]	1782573256	6	1	0
!64e26f73	!433cfd58	[3977992601,341110149,1770251612]	[48,-12,37,36]	[1770251612]	[29]	1782573308	4	3	0
!64e26f73	!433cfd58	[3977992601,341110149,1770251612]	[48,-12,37,36]	[1770251612,501821116]	[29,-30]	1782573310	4	3	0
!f6700eb0	!7f9ffe1a	[1731139699,1128104580]	[18,20]	[]	[]	1782573331	7	5	0
!7f9ffe1a	!f6700eb0	[1731139699]	[18,-41]	[3604638128]	[-45,-22]	1782573337	3	2	0
!7f9ffe1a	!f6700eb0	[1731139699]	[18,-41]	[3604638128,3783007151,2323964937]	[-45,-30,-13]	1782573339	3	2	0
!7f9ffe1a	!f6700eb0	[1731139699]	[18,-41]	[3604638128,3783007151,1128104580]	[-45,-30,20]	1782573341	3	1	0
!7f9ffe1a	!f6700eb0	[1731139699]	[18,-41]	[3604638128,3783007151,2323964937,70044471,1725113834]	[-45,-30,-13,47,-31]	1782573367	3	2	0
!a1d75fc4	!699b11f0	[1780406593,1771823848,3215555858,2274067141]	[52,-39,-10,-35]	[]	[]	1782573377	7	3	0
!a1d75fc4	!699b11f0	[1780406593,1771823848,3215555858,2274067141,501821116]	[52,-39,-10,-35,4]	[]	[]	1782573378	7	2	0
!a1d75fc4	!c82fe740	[1780406593,1770251612]	[53,-38]	[]	[]	1782573543	7	5	0
!42ccb37	!49b5b764	[3604638128,3783007151,2323964937]	[-34,-27,-15,49]	[]	[]	1782573545	3	3	0
!42ccb37	!49b5b764	[3604638128,3783007151,2323964937]	[-34,-27,-15,49]	[1725113834]	[-32]	1782573546	3	3	0
!42ccb37	!49b5b764	[3604638128,3783007151,2323964937]	[-34,-27,-15,49]	[2323964937,3783007151,4134538928]	[1,35,42]	1782573547	3	1	0
!6c73bdb4	!7c54cecf	[501821116,1770251612,1240091804,1197648663,501857110]	[52,-46,-42,-11,10]	[]	[]	1782573671	7	3	0
!a1d75fc4	!db29dd48	[1780406593,1770251612]	[49,-32]	[]	[]	1782574061	7	5	0
!433e130c	!f6700eb0	[]	[-40]	[3604638128]	[3,-31]	1782574230	2	1	0
!433e130c	!f6700eb0	[]	[-40]	[3604638128,3783007151,2323964937]	[3,-26,-17]	1782574232	2	1	0
!433e130c	!f6700eb0	[]	[-40]	[3604638128,3783007151,2323964937,70044471,1725113834]	[3,-26,-17,50,-31]	1782574238	2	1	0
!433e130c	!f6700eb0	[]	[-40]	[3604638128,3783007151,2780188692,1128104580]	[3,-26,50,-34]	1782574247	2	\N	0
!a1d75fc4	!699be574	[1780406593,1770251612]	[50,-28]	[]	[]	1782574420	7	5	0
!6c73bdb4	!bc26463f	[501821116,1770251612,1240091804,1197648663,501857110]	[53,-45,-30,-5,20]	[]	[]	1782574574	7	3	0
!a1d75fc4	!fb7d7888	[1780406593,4134126952,1770251612,1349734131,436431638]	[45,-35,5,20,15]	[]	[]	1782574616	7	2	0
!a1d75fc4	!fb7d7888	[1780406593,4134126952,1770251612,1349734131,436431638,501821116]	[45,-35,5,20,15,-22]	[]	[]	1782574617	7	1	0
!e00ced64	!6ea117d0	[]	[46]	[]	[]	1782574623	2	2	0
!e00ced64	!6ea117d0	[]	[40]	[]	[]	1782574669	2	2	0
!b1610d41	!4050cd8	[3783007151,4134538928]	[46,42]	[]	[]	1782574806	7	6	0
!b1610d41	!4050cd8	[3783007151,2323964937]	[46,-17]	[]	[]	1782574806	7	6	0
!b1610d41	!4050cd8	[1731139699,1128104580]	[22,17]	[]	[]	1782574808	7	5	0
!b1610d41	!4050cd8	[3783007151,2323964937,70044471,1725113834]	[46,-17,49,-33]	[]	[]	1782574813	7	6	0
!a1d75fc4	!f669c568	[1780406593,1130030704,2274067141]	[50,-50,-46]	[]	[]	1782574975	7	4	0
!f9ad7134	!433c7c48	[1151812846,2676575955]	[44,25,44]	[2676575955,4134198428,4054302076]	[29,14,25]	1782575014	4	2	0
!a1d75fc4	!64e26f73	[1780406593,4134126952,4294967295,463615188,2274067141]	[50,-37,-128,-5,-32]	[]	[]	1782575182	7	2	0
!a1d75fc4	!64e26f73	[1780406593,4134126952,4294967295,463615188,2274067141,501821116]	[50,-37,-128,-5,-32,0]	[]	[]	1782575185	7	1	0
!64e26f73	!a1d75fc4	[1780406593,4134126952,4294967295]	[50,-37,-128,29]	[1770251612,391172400]	[19,39]	1782575188	4	2	0
!a1d75fc4	!2eb8e7c	[1780406593,1770251612]	[49,-33]	[]	[]	1782575338	7	5	0
!a1d75fc4	!2eb8e7c	[1780406593,1770251612,501821116]	[49,-33,-30]	[]	[]	1782575341	7	5	0
!2eb8e7c	!a1d75fc4	[1780406593,1770251612]	[49,-33,-25]	[391172400]	[14]	1782575342	4	3	0
!a1d75fc4	!2eb8e7c	[1780406593,1770251612,1197648663,501857110]	[49,-33,-43,24]	[]	[]	1782575344	7	3	0
!da5afc8c	!433c7bf0	[843503801,2925118040,2676575955,1692076676]	[46,42,-19,31,9]	[1692076676,2676575955,4134198428,181008548,4054302076]	[20,-19,30,42,-19]	1782575415	4	1	0
!a1d75fc4	!aca38e1c	[1780406593,1770251612]	[46,-30]	[]	[]	1782575522	7	5	0
!ea02f9e4	!a1d75fc4	[1780406593,4134126952,3562773560]	[48,-33,-43,-17]	[3562773560,1770251612,2274067141]	[-20,-2,-44]	1782575706	3	\N	0
!b1610d41	!69851e60	[3783007151,4134538928]	[49,42]	[]	[]	1782575706	7	6	0
!b1610d41	!69851e60	[3783007151,2323964937,70044471,1725113834]	[49,-13,45,-36]	[]	[]	1782575714	7	6	0
!1454ed85	!433cfd58	[3977992601]	[52,-28]	[1770251612]	[38]	1782575913	3	2	0
!1454ed85	!433cfd58	[3977992601]	[52,-28]	[1770251612,501821116]	[38,-37]	1782575913	3	2	0
!fb0687be	!f6700eb0	[]	[62]	[]	[56]	1782576030	2	2	0
!a1d75fc4	!da56798c	[1780406593,1770251612,70947496,463615188,436431638]	[48,-25,-11,15,-34]	[]	[]	1782576255	7	2	0
!a1d75fc4	!da56798c	[1780406593,1770251612,70947496,463615188,436431638,501821116]	[48,-25,-11,15,-34,-21]	[]	[]	1782576256	7	1	0
!a1d75fc4	!49de8b8d	[1780406593,1770251612,1692561267]	[48,-31,11]	[]	[]	1782576414	7	4	0
!a1d75fc4	!49de8b8d	[1780406593,1770251612,1692561267,501821116]	[48,-31,11,-44]	[]	[]	1782576415	7	3	0
!f9ad7134	!433c7bf0	[843503801,2925118040]	[45,42,10]	[2676575955,4134198428,181008548,4054302076]	[25,14,44,-34]	1782576487	4	1	0
!5c4dc492	!435ae664	[2925563912,70044471,1725113834]	[50,-30,-37]	[]	[]	1782576506	5	3	0
!b1610d41	!672f1873	[4134538928]	[-19]	[]	[]	1782576605	7	7	0
!672f1873	!b1610d41	[]	[24]	[4134538928]	[48]	1782576606	2	2	0
!35f47276	!433c7bf0	[843503801,2925118040,4134198428]	[52,39,-16,30]	[4134198428]	[-26]	1782576680	4	3	0
!f6700eb0	!4414588	[3783007151,2323964937]	[43,-16]	[]	[]	1782576929	7	6	0
!f6700eb0	!4414588	[3783007151,2323964937,2925563912,1548600466]	[43,-16,35,59]	[]	[]	1782576931	7	6	0
!f6700eb0	!4414588	[3783007151,2323964937,70044471,1725113834]	[43,-16,47,-34]	[]	[]	1782576937	7	6	0
!a1d75fc4	!a459bce7	[1780406593,1130030704,2274067141]	[52,-21,-43]	[]	[]	1782576977	7	4	0
!a1d75fc4	!a459bce7	[1780406593,1130030704,2274067141,501821116]	[52,-21,-43,5]	[]	[]	1782576978	7	3	0
!a459bce7	!a1d75fc4	[1780406593,1130030704,2274067141,4294967295,2956853352,1770251612,341110149]	[52,-21,-43,-128,-14,43,45,3]	[341110149,1770251612,4294967295,2274067141]	[-7,34,-128,-47]	1782576998	7	3	0
!a459bce7	!a1d75fc4	[1780406593,1130030704,2274067141,4294967295,2956853352,1770251612,341110149]	[52,-21,-43,-128,-14,43,45,3]	[341110149,1770251612,4294967295,2274067141,501821116]	[-7,34,-128,-47,4]	1782577000	7	2	0
!a459bce7	!a1d75fc4	[1780406593,1130030704,2274067141,4294967295,2956853352,1770251612,341110149]	[52,-21,-43,-128,-14,43,45,3]	[341110149,1770251612,1197648663,501857110,1441939872]	[-7,34,-36,19,54]	1782577000	7	2	0
!6c73bdb4	!9ea138ec	[501821116,2274067141,1770251612,1197648663,501857110]	[52,-45,16,-38,-16]	[]	[]	1782577274	7	2	0
!9ea138ec	!6c73bdb4	[501821116,436431638]	[52,-21,-5]	[436431638]	[-40]	1782577276	3	2	0
!9ea138ec	!6c73bdb4	[501821116,436431638]	[52,-21,-5]	[436431638,501821116]	[-40,-30]	1782577279	3	1	0
!a1d75fc4	!435bb36c	[1780406593,1770251612,1197648663,501857110]	[48,-36,-39,10]	[]	[]	1782577338	7	3	0
!a1d75fc4	!ada4e236	[1780406593,1770251612,1197648663]	[46,-36,-32]	[]	[]	1782577484	7	4	0
!b1610d41	!9e76b8fc	[4134538928]	[-27]	[]	[]	1782577505	7	7	0
!b1610d41	!9e76b8fc	[3783007151,2323964937]	[46,-12]	[]	[]	1782577506	7	6	0
!b1610d41	!9e76b8fc	[3783007151,2323964937,2925563912,1548600466]	[46,-12,3,54]	[]	[]	1782577508	7	6	0
!b1610d41	!9e76b8fc	[1731139699,1128104580]	[19,19]	[]	[]	1782577509	7	5	0
!f66adc9c	!433c7c48	[1151812846,2676575955]	[46,4,43]	[]	[]	1782577699	3	3	0
!9ea6b740	!433c7bf0	[843503801,2925118040,2676575955,1657091208,4134198428,4054302076]	[48,39,-12,-1,-33,29,49]	[]	[]	1782577757	7	7	0
!f6700eb0	!1ba34cec	[3783007151,2323964937]	[41,-16]	[]	[]	1782577830	7	6	0
!f6700eb0	!1ba34cec	[3783007151,2323964937,1548600466]	[41,-16,-48]	[]	[]	1782577830	7	6	0
!f6700eb0	!1ba34cec	[3783007151,2323964937,70044471,1725113834]	[41,-16,50,-36]	[]	[]	1782577831	7	6	0
!a1d75fc4	!435ad4a0	[1780406593,1130030704,2274067141]	[51,-27,-32]	[]	[]	1782577843	7	4	0
!a1d75fc4	!435ad4a0	[1780406593,1130030704,2274067141,501821116]	[51,-27,-32,5]	[]	[]	1782577844	7	3	0
!133a7912	!6c73bdb4	[501821116,436431638,1770251612,1771823848]	[46,-27,-13,33,-8]	[3691266497,1770251612]	[-43,-7]	1782578198	4	2	0
!133a7912	!6c73bdb4	[501821116,436431638,1770251612,1771823848]	[46,-27,-13,33,-8]	[3691266497,1770251612,501821116]	[-43,-7,-32]	1782578200	4	2	0
!b1610d41	!913e2eb6	[3783007151,4134538928]	[44,43]	[]	[]	1782578406	7	6	0
!b1610d41	!913e2eb6	[3783007151,2323964937]	[44,-23]	[]	[]	1782578407	7	6	0
!913e2eb6	!b1610d41	[1731139699,1128104580]	[19,21,47]	[]	[]	1782578408	4	4	0
!b1610d41	!913e2eb6	[1731139699,1128104580]	[19,21]	[]	[]	1782578408	7	5	0
!913e2eb6	!b1610d41	[1731139699,1128104580]	[19,21,47]	[1128104580,1731139699,4134538928]	[11,-43,42]	1782578411	4	2	0
!913e2eb6	!b1610d41	[1731139699,1128104580]	[19,21,47]	[1128104580,1731139699,3783007151,2323964937]	[11,-43,37,-21]	1782578414	4	2	0
!b1610d41	!913e2eb6	[3783007151,2323964937,2925563912,1548600466]	[44,-23,28,41]	[]	[]	1782578415	7	6	0
!913e2eb6	!b1610d41	[1731139699,1128104580]	[19,21,47]	[1128104580,1731139699,3783007151,2323964937,70044471,1725113834]	[11,-43,37,-21,47,-35]	1782578424	4	2	0
!a1d75fc4	!1f12a430	[1780406593,1770251612]	[50,-34]	[]	[]	1782578568	7	5	0
!a1d75fc4	!1f12a430	[1780406593,1770251612,501821116]	[50,-34,-20]	[]	[]	1782578569	7	5	0
!a1d75fc4	!1f12a430	[1780406593,1770251612,1240091804,1197648663,501857110]	[50,-34,-24,0,17]	[]	[]	1782578574	7	3	0
!f6700eb0	!42ccb37	[3783007151,2323964937]	[43,-22]	[]	[]	1782578730	7	6	0
!42ccb37	!f6700eb0	[3783007151,2323964937]	[43,-22,46]	[1725113834]	[-32]	1782578731	3	3	0
!42ccb37	!f6700eb0	[3783007151,2323964937]	[43,-22,46]	[2323964937]	[2]	1782578731	3	2	0
!42ccb37	!f6700eb0	[3783007151,2323964937]	[43,-22,46]	[2323964937,3783007151]	[2,28,15]	1782578732	3	1	0
!42ccb37	!f6700eb0	[3783007151,2323964937]	[43,-22,46]	[2323964937,3783007151,1731139699,1128104580]	[2,28,-6,19]	1782578735	3	\N	0
!a1d75fc4	!b03e0068	[1780406593,2274067141]	[50,-50]	[]	[]	1782578751	7	5	0
!a1d75fc4	!b03e0068	[1780406593,2274067141,501821116]	[50,-50,11]	[]	[]	1782578751	7	4	0
!a1d75fc4	!91131550	[1780406593,4134126952,4294967295,436431638]	[48,-30,-128,-31]	[]	[]	1782578965	7	3	0
!6c73bdb4	!da752230	[501821116,2274067141,70947496,1770251612,1197648663,501857110]	[51,-49,-41,-2,-23,25]	[]	[]	1782579081	7	1	0
!a1d75fc4	!1454ed85	[1780406593,1130030704,2274067141]	[48,-22,-39]	[]	[]	1782579295	7	4	0
!a1d75fc4	!1454ed85	[1780406593,1130030704,2274067141,501821116]	[48,-22,-39,-4]	[]	[]	1782579295	7	3	0
!b1610d41	!397b77d	[4134538928]	[-21]	[]	[]	1782579305	7	7	0
!b1610d41	!397b77d	[1731139699,1128104580]	[20,20]	[]	[]	1782579307	7	5	0
!69829940	!433c7bf0	[843503801,2925118040,4188893492,2676575955,4134198428]	[53,27,-8,22,25,3]	[2410035304,1129741496,4134198428,80066340]	[14,-24,48,37]	1782579554	4	\N	0
!5c4dc492	!f6700eb0	[3783007151,2323964937]	[43,-24,-37]	[]	[]	1782579631	3	3	0
!f6700eb0	!5c4dc492	[3783007151,2323964937]	[43,-24,-37]	[]	[]	1782579631	7	6	0
!5c4dc492	!f6700eb0	[3783007151,2323964937]	[43,-24,-37]	[]	[]	1782579632	3	3	0
!5c4dc492	!f6700eb0	[3783007151,2323964937]	[43,-24,-37]	[]	[]	1782579637	3	3	0
!f6700eb0	!5c4dc492	[3783007151,2323964937,70044471,1725113834]	[43,-24,46,-35]	[]	[]	1782579638	7	6	0
!6c73bdb4	!f669c568	[501821116,436431638,2956853352,1197648663,501857110]	[49,-20,35,-41,26]	[]	[]	1782579983	7	2	0
!dc0441c1	!4358e164	[]	[-5]	[241233033,1692561267]	[2,20]	1782580151	2	\N	0
!a1d75fc4	!9e76b638	[1780406593,4134126952,1771823848,3215555858,1692561267]	[53,-32,33,39,47]	[]	[]	1782580192	7	2	0
!a1d75fc4	!9e76b638	[1780406593,4134126952,1771823848,3215555858,1692561267,501821116]	[53,-32,33,39,47,-49]	[]	[]	1782580193	7	1	0
!a1d75fc4	!9e76b638	[1780406593,4134126952,1771823848,3215555858,1197648663,501857110]	[53,-32,33,39,-44,-2]	[]	[]	1782580193	7	1	0
!b1610d41	!ba6a5968	[4134538928]	[-23]	[]	[]	1782580205	7	7	0
!8540365d	!433c7c48	[1151812846,2676575955,4134198428]	[45,24,48,-25]	[666455000,1129741496,4134198428]	[12,-46,45]	1782580228	4	1	0
!a1d75fc4	!d6e141e7	[1780406593,1130030704,2274067141]	[54,-14,-35]	[]	[]	1782580376	7	4	0
!d6e141e7	!a1d75fc4	[1780406593,1130030704,2274067141]	[54,-14,-35,-19]	[3215555858,1692561267]	[32,46]	1782580380	3	1	0
!d6e141e7	!a1d75fc4	[1780406593,1130030704,2274067141]	[54,-14,-35,-19]	[3215555858,1692561267,501821116]	[32,46,-37]	1782580381	3	\N	0
!f6700eb0	!b722591b	[3783007151,2323964937]	[43,-24]	[]	[]	1782580541	7	6	0
!f6700eb0	!b722591b	[3783007151,2323964937,2925563912,1548600466]	[43,-24,-4,58]	[]	[]	1782580543	7	6	0
!f6700eb0	!b722591b	[3783007151,2323964937,70044471,1725113834]	[43,-24,52,-34]	[]	[]	1782580547	7	6	0
!1de92ebc	!349fe479	[3215555858,1692561267]	[5,45,-43]	[]	[]	1782580661	4	4	0
!349fe479	!1de92ebc	[3215555858,1692561267]	[5,45]	[]	[]	1782580661	5	3	0
!1de92ebc	!349fe479	[3215555858,1692561267]	[5,45,-43]	[]	[]	1782580670	4	4	0
!1454ed85	!433cfd58	[3977992601]	[50,-32]	[1770251612]	[37]	1782580685	3	2	0
!1454ed85	!433cfd58	[3977992601]	[50,-32]	[1770251612,501821116]	[37,-20]	1782580685	3	2	0
!1454ed85	!433cfd58	[3977992601]	[50,-32]	[1770251612,1240091804]	[37,-19]	1782580686	3	2	0
!1de92ebc	!349fe479	[]	[-23]	[]	[]	1782580902	2	2	0
!1de92ebc	!349fe479	[]	[-23]	[]	[]	1782580902	2	2	0
!a1d75fc4	!f9975d3a	[1780406593,1130030704,2274067141]	[53,-8,-32]	[]	[]	1782580913	7	4	0
!f9975d3a	!a1d75fc4	[1780406593,1130030704,2274067141,1770251612,3215555858]	[53,-8,-32,9,-12,23]	[3215555858,1770251612,2274067141]	[-30,34,-36]	1782580922	4	1	0
!f9975d3a	!a1d75fc4	[1780406593,1130030704,2274067141,1770251612,3215555858]	[53,-8,-32,9,-12,23]	[3215555858,1770251612,2274067141,501821116]	[-30,34,-36,9]	1782580928	4	\N	0
!1de92ebc	!349fe479	[]	[22]	[]	[]	1782580979	2	2	0
!1de92ebc	!349fe479	[]	[22]	[]	[]	1782580979	2	2	0
!b1610d41	!2fb7352c	[4134538928]	[-23]	[]	[]	1782581105	7	7	0
!b1610d41	!2fb7352c	[3783007151,2323964937]	[45,-21]	[]	[]	1782581107	7	6	0
!b1610d41	!2fb7352c	[3783007151,2323964937,3856680873,1548600466]	[45,-21,-29,60]	[]	[]	1782581108	7	5	0
!b1610d41	!2fb7352c	[1731139699,1128104580]	[22,21]	[]	[]	1782581110	7	5	0
!1de92ebc	!349fe479	[]	[-38]	[]	[]	1782581240	2	2	0
!1de92ebc	!349fe479	[]	[-38]	[]	[]	1782581240	2	2	0
!1de92ebc	!349fe479	[]	[-38]	[]	[]	1782581247	2	2	0
!1de92ebc	!349fe479	[]	[-38]	[]	[]	1782581253	2	2	0
!1de92ebc	!349fe479	[]	[15]	[]	[]	1782581270	2	2	0
!1de92ebc	!349fe479	[]	[15]	[]	[]	1782581271	2	2	0
!a1d75fc4	!a6da27e5	[1780406593,2274067141]	[55,-39]	[]	[]	1782581285	7	5	0
!a1d75fc4	!a6da27e5	[1780406593,2274067141,501821116]	[55,-39,6]	[]	[]	1782581286	7	4	0
!a1d75fc4	!a6da27e5	[1780406593,2274067141,1770251612,1240091804,1197648663,501857110]	[55,-39,8,-31,-15,3]	[]	[]	1782581290	7	2	0
!f6700eb0	!912f2fb6	[1731139699,1128104580]	[9,17]	[]	[]	1782581431	7	5	0
!f6700eb0	!912f2fb6	[1731139699,4134577052,3783007151,2323964937]	[9,43,38,-24]	[]	[]	1782581434	7	4	0
!f6700eb0	!912f2fb6	[1731139699,4134577052,3783007151,2323964937,1309680155,1548600466]	[9,43,38,-24,-45,66]	[]	[]	1782581436	7	3	0
!f6700eb0	!912f2fb6	[1731139699,4134577052,3783007151,2323964937,70044471,1725113834]	[9,43,38,-24,47,-35]	[]	[]	1782581441	7	4	0
!a1d75fc4	!da752230	[1780406593,1770251612]	[54,-27]	[]	[]	1782581451	7	5	0
!a1d75fc4	!da752230	[1780406593,1770251612,501821116]	[54,-27,-27]	[]	[]	1782581453	7	5	0
!a1d75fc4	!d45b9c38	[1780406593,4134126952,1770251612]	[53,-45,-24]	[]	[]	1782581644	7	4	0
!a1d75fc4	!d45b9c38	[1780406593,4134126952,1770251612,1240091804]	[53,-45,-24,-43]	[]	[]	1782581645	7	4	0
!64e26f73	!435690a4	[1770251612]	[50,38]	[]	[]	1782581748	3	3	0
!64e26f73	!435690a4	[1770251612]	[50,38]	[501821116]	[-42]	1782581749	3	2	0
!699b11f0	!6c73bdb4	[4294967295,436431638,1770251612,3215555858]	[-128,-25,33,33,20]	[3215555858,3641153625]	[-1,-36]	1782581790	4	2	0
!699b11f0	!6c73bdb4	[4294967295,436431638,1770251612,3215555858]	[-128,-25,33,33,20]	[3215555858,3641153625,501821116]	[-1,-36,-16]	1782581791	4	1	0
!8540365d	!433c7bf0	[843503801,2925118040,2676575955,4134198428]	[45,38,0,20,-35]	[666455000,4134198428]	[16,1]	1782581892	4	2	0
!b1610d41	!912fc3d6	[3783007151,4134538928]	[45,43]	[]	[]	1782582006	7	6	0
!b1610d41	!912fc3d6	[3783007151,2323964937]	[45,-23]	[]	[]	1782582007	7	6	0
!b1610d41	!912fc3d6	[3783007151,2323964937,3856680873,1548600466]	[45,-23,-23,62]	[]	[]	1782582008	7	5	0
!b1610d41	!912fc3d6	[1731139699,1128104580]	[27,20]	[]	[]	1782582009	7	5	0
!a1d75fc4	!db2ac884	[1780406593,1770251612]	[52,-44]	[]	[]	1782582175	7	5	0
!a1d75fc4	!db2ac884	[1780406593,1770251612,501821116]	[52,-44,-38]	[]	[]	1782582177	7	5	0
!878b82c5	!435690a4	[1770251612]	[48,-28]	[]	[]	1782582209	3	3	0
!f6700eb0	!effd6110	[3783007151,2323964937]	[43,-24]	[]	[]	1782582329	7	6	0
!f6700eb0	!effd6110	[3783007151,2323964937,3856680873,1548600466]	[43,-24,-31,53]	[]	[]	1782582331	7	5	0
!f6700eb0	!effd6110	[1731139699,1128104580]	[21,20]	[]	[]	1782582332	7	5	0
!effd6110	!f6700eb0	[3783007151]	[43,37]	[862344312,3783007151]	[10,26,42]	1782582334	3	1	0
!effd6110	!f6700eb0	[3783007151]	[43,37]	[862344312,3783007151,2323964937,3856680873]	[10,26,-25,-18]	1782582336	3	\N	0
!effd6110	!f6700eb0	[3783007151]	[43,37]	[862344312,3783007151,2323964937,3856680873,1548600466]	[10,26,-25,-18,57]	1782582336	3	\N	0
!effd6110	!f6700eb0	[3783007151]	[43,37]	[862344312,3783007151,2323964937,70044471,1725113834]	[10,26,-25,46,-33]	1782582341	3	1	0
!effd6110	!f6700eb0	[3783007151]	[43,37]	[2780188692,1128104580]	[42,-33]	1782582353	3	1	0
!55f241a0	!9ee81de4	[2956853352,3215555858,1770251612,1197648663,501857110]	[30,-20,21,-42,-1,53]	[]	[]	1782582440	5	5	0
